episode,Multi-Agent_GCN_DT_50_agents_reward,Multi-Agent_GCN_DT_50_agents_path_length,Multi-Agent_GCN_DT_50_agents_jammed_steps,Multi-Agent_GCN_DT_50_agents_latency,GCN_Baseline_4_features_reward,GCN_Baseline_4_features_path_length,GCN_Baseline_4_features_jammed_steps,GCN_Baseline_4_features_latency
302,-17.89131897718042,45,5,10.414772195422263,0.2546281227593704,5,1,1.2274438776516505
303,1.3099521857471101,1,0,0.22795150303536948,1.5159449069185444,2,0,0.4258737471141948
304,-1.821330415656934,10,0,2.338662521857217,-9.13472123603018,29,0,6.637379083161842
305,-0.0807193623721234,8,0,1.9218187165289795,1.47566107794778,4,0,0.9552967726130887
306,-4.706761793626868,16,2,3.942332644633178,-112.41360154667318,270,0,66.19020021154257
307,-0.25882720756731303,3,1,0.6954412356221263,1.0710182049036634,4,1,0.9257417138082411
308,-1.0495566390625604,9,0,1.9543480261552648,0.6352716360414477,2,1,0.4482023574363545
309,-8.591351859858598,19,6,4.388276836135128,1.0158762098152545,3,1,0.8298187499081394
310,-4.844931590244293,20,0,4.812222402489924,-249.14379172368695,500,125,115.90288847101995
311,-3.348156676467263,13,1,3.0133210986612617,1.9959595023505448,4,0,0.9333959470201261
312,-2.5979139381769505,13,0,3.269273671081229,2.002061933105632,4,0,0.9935999191560826
313,-10.391529910526947,35,0,8.653251050820767,-195.50356654165543,500,0,114.64352209936163
314,0.9203524486414868,4,1,0.9485938692146272,-6.531318535329312,24,0,6.362047282549076
315,-1.03291642679147,8,0,1.955610444137808,0.48243329185820455,2,1,0.5447314528390621
316,-6.5154316780738055,24,0,5.568948038530818,-3.18608925927625,14,0,3.589378418592938
317,-3.3831227155940784,11,5,2.4823143071131963,-12.567757307830513,41,0,10.685573415670627
318,-66.80163377286296,181,0,44.35271927873717,1.2385509519465125,2,0,0.46640098837696164
319,-0.717395778211326,11,0,2.90815390959474,-246.617692872924,500,0,123.874746568411
320,-25.580040899791733,76,0,17.862741356335754,-13.094291480453355,42,0,11.76878030421566
321,-3.3468146341345655,14,2,3.5023390811101685,-191.10923951963267,500,0,116.9422417538569
322,0.5456239158588697,5,0,1.145128436234559,1.250183027098764,2,0,0.502750853793175
323,1.31,1,0,0.2437513663818625,1.0327032515465773,6,0,1.49302444223735
324,1.01,1,0,0.25630176427058843,-32.29709097104232,78,1,13.977013295959123
325,-2.5178802906618194,9,1,2.1482030910029675,-262.18519493190803,500,49,113.83132787792495
326,-1.2876921402167325,7,0,1.7469768624780184,-15.211677592303898,49,0,13.317980004167797
327,-37.99829209539692,101,0,23.967288849827888,-22.060655378648576,63,0,15.675691786179206
328,-3.0280796878359855,17,0,4.044587133638804,-196.39781259184278,500,0,108.50108929066607
329,-17.36812129400248,50,0,11.750319206793503,1.9875319751360816,4,0,0.9492081261716844
330,-1.4261130799345036,7,2,1.4619520041823555,0.6121010437014868,5,0,1.1474712681050097
331,-7.627345171036897,20,6,4.51705102606636,0.4560172914110827,4,0,0.9779558263805023
332,0.8189073547168706,4,0,0.9447285877320083,1.7778661840891372,3,0,0.70092457688764
333,-5.2460318932380865,20,1,4.666137827814924,-173.17568991389146,356,64,83.89783982104197
334,1.451355689075786,3,0,0.6958541268198799,-16.12361452805939,52,0,12.277558656915835
335,-16.386771978408582,29,13,7.161208752267594,-58.44364369493888,154,1,34.44057676814357
336,-9.628472472220677,33,0,8.03924895961949,1.01,1,0,0.2110693118706804
337,-10.426943430451141,31,0,6.931023321114276,1.645800487478705,4,0,0.9318647515938158
338,-0.3592707551532983,7,0,1.641008817414887,1.243445314145434,2,0,0.48812811569572456
339,-11.830237515760944,39,0,9.767916222617101,1.4892741000122576,4,0,1.006872541492645
340,-1.597081658125555,11,0,2.529430200061972,0.40418155377446874,4,2,0.9409560126678287
341,-4.536775763109627,15,0,3.605462520833198,-1.079021328078154,6,0,1.449500179073992
342,-9.341594266015743,30,0,6.950645101934534,-5.453578145782622,25,0,6.9272411746670475
343,-13.370491418252922,37,0,8.667087418229391,0.9206937823686724,3,1,0.6807038891288788
344,-0.26331051085231194,7,0,1.6577237859542184,-35.741831109592816,103,0,23.200795107992498
345,0.2614506369651839,4,0,0.997570008820553,-19.045489971983525,43,0,10.112872273637747
346,-4.895863446514147,14,3,3.2443182654101586,-184.67273880099006,500,0,130.7936001839939
347,0.9145713333346048,5,0,1.0485112034310218,-195.1754343971885,500,14,126.48247049296333
348,-2.825171427834598,14,1,3.2065288588453322,1.0195356459165064,3,1,0.7724490074457571
349,-12.418156479177588,40,0,9.59788688033208,1.784921411399241,3,0,0.735144541989099
350,-0.23599518829732935,4,1,0.9877335893682454,-20.38902514623849,33,16,9.330552386544296
351,-12.430426667660958,29,6,6.450482788397462,-174.7824251467585,500,2,124.05839553442007
352,-9.95949951427156,29,6,7.118002251343416,-183.6117553968456,500,0,131.65938177113748
353,-2.853821463032432,11,2,2.50627525409479,-146.96137794502783,379,0,91.07476606342031
354,-0.5194248271539126,6,0,1.5058065692031064,1.6775553672679315,4,0,0.8994528463637764
355,-0.23077015699830827,5,0,1.222950476314935,-0.032401871547711125,4,1,0.97190619204537
356,-15.875476419371063,50,0,11.94786735661394,1.2526555501573688,2,0,0.5011722534164549
357,-4.285095180291851,16,0,3.847746525715767,-13.181593006563055,41,0,9.51140439494699
358,-2.9658073812937777,16,0,3.9412085725057233,-77.44487142567398,100,79,23.984249396436937
359,-10.43494308780964,27,7,6.369821416713338,1.2162866302781297,2,0,0.42120663828923166
360,-11.93026548489851,27,5,6.319373186886057,-0.7488698590346852,6,1,1.2061429520574765
361,-54.00168314101423,101,31,23.612709750437197,-18.428409417955365,51,0,10.762227012913758
362,-4.085608238774294,18,0,4.5128258145236595,-188.16192841241838,500,0,122.12603932998037
363,-0.29785492522428747,7,0,1.5883301712243338,-13.892842768309553,46,0,11.461363595974994
364,0.653151162503506,4,2,0.9868245541410017,1.4573887908759737,3,0,0.6932902955183078
365,-4.0460974968372865,20,0,4.9487144161476815,1.9726788823080361,4,0,0.8616161531188224
366,-3.7931096685169834,12,2,2.945466326917059,-194.8087488139198,500,0,115.9437393469825
367,-1.0123240023791444,5,1,1.3575304834412603,1.2643291874099036,2,0,0.473407534538425
368,-0.31016960935863636,6,0,1.448121632912994,0.6591029960947286,6,0,1.3603828962027917
369,0.45308561475147413,4,2,0.8689887657897655,0.9776534210087005,1,0,0.216234497518187
370,1.2606882154764496,2,0,0.4971954994116047,0.12439289465907721,2,2,0.49808805977957893
371,-3.54592586744311,13,0,3.2501265199372344,1.4822198182498854,3,0,0.6937282864644279
372,-3.3712304897083323,9,2,2.188950948197164,0.7276194652575647,2,1,0.47872501358439007
373,0.12483949944054373,6,1,1.367188981339449,0.7611875815540392,3,1,0.6679348457453994
374,-10.997938007825509,25,7,6.237170140502687,0.51,1,1,0.2384152615213542
375,-0.7391051501572246,3,2,0.7571203366306116,-194.21754464729432,500,0,111.56008159863977
376,-7.975019411010161,23,2,5.667779239962952,-212.23545705524435,500,27,122.57221169965479
377,-3.399641444874134,13,0,3.282039183941165,-194.60982954244835,500,0,105.17186393619178
378,0.7893788973833191,4,2,1.0495271727561326,-20.381659305397783,60,0,13.708139378519313
379,-3.1104960173759846,9,0,2.1071364282883436,1.4192480504151526,3,0,0.7605334115105182
380,-2.8105447258420027,17,0,4.195720192500161,-38.562680594474394,107,0,24.677106905939745
381,1.1743118040220804,2,0,0.4568084190672216,0.47409912829579237,4,0,0.9759250020451834
382,-30.77539944421943,61,19,14.287676304235854,1.4998595970253155,3,0,0.7363933010605386
383,-3.1451944794887687,15,0,3.823210558796592,0.9142797055645238,3,1,0.6083831070964495
384,-6.517024609978184,21,0,5.559958605438984,1.7752264187399265,3,0,0.7105009395972428
385,1.4701531611438279,3,0,0.7284989707230829,1.4237604745994608,3,0,0.737642428537346
386,-9.976899708667228,32,0,7.192143656100031,1.0307606372584708,4,1,0.958657036138744
387,-26.74100788746467,56,11,13.644179902183836,-192.47310547041533,500,0,115.43000931132732
388,-5.229183175928888,17,2,4.034026625602417,0.8444971345482595,4,0,1.0190419920282368
389,-28.026922530649042,81,0,19.05690104674495,1.653411042805958,4,0,0.8859888614610096
390,-0.4563987939351657,4,2,1.0554845692769057,0.4528749380558431,4,0,0.9622982506796449
391,1.183961757841586,6,0,1.471147964524443,1.5487479889280094,2,0,0.5207140960179428
392,-23.321952259196923,55,7,12.992064134087943,1.5352455602293789,2,0,0.4997651772654506
393,-0.297635220659634,3,1,0.6676519965605867,-12.296752169512537,43,0,11.232261201508624
394,-8.437088678697016,21,5,4.847020731869698,-50.2923927992496,97,28,23.858135114841776
395,-2.323884196687441,9,5,2.0581776346874516,1.2796207125923211,2,0,0.5228403250221723
396,-2.323503035392598,14,0,3.417381173403786,0.936920196947746,3,1,0.6865340654767468
397,-0.5267472831167321,5,2,1.1727212673763103,1.552602727031764,2,0,0.513974056567559
398,-2.4460409022781744,13,0,3.1287645295658164,1.4904533503763338,3,0,0.724475290969919
399,1.01,1,0,0.2631782556425641,0.5004013525766686,5,0,1.1771589007279097
400,-0.7737462389945262,8,0,1.9097696599086262,0.6937294379598429,4,2,1.0240175808482077
401,1.5813458515397638,6,0,1.4862488498229722,0.25278066667631427,3,0,0.7070550841540982
402,-2.563303828449304,13,0,3.1162685043283878,-269.0642420269703,442,219,96.9250434796333
403,-11.272048435418304,32,0,7.590949071396802,-8.341288371461872,28,0,7.280248999546416
404,-8.959227614903744,19,8,4.405029652386979,0.6759920943771451,4,2,0.9847600155904925
405,-3.0220501448360375,12,0,2.821004008702708,-198.4551743549725,462,39,107.2464092864286
406,-2.7226919291420906,13,0,3.2038424046766165,-41.9177441579732,104,0,26.20029466954622
407,-10.001016501607376,24,4,5.838051123421495,1.7939191930047567,3,0,0.7351816474296876
408,1.6133232043844088,4,0,0.9681758808273537,-21.72277446319458,64,0,14.413118290542101
409,-5.272684206757773,19,0,4.420092263325401,1.01,1,0,0.2763014834547266
410,-1.835112741165405,10,0,2.465463859420072,1.5007994097475506,3,0,0.7338072594822248
411,1.2607051061611987,2,0,0.5200839697999231,-66.76157346460528,108,61,28.905054717715014
412,1.8162122722764185,3,0,0.7769017553232878,0.7215811593937298,5,0,1.222670043954368
413,0.9264136497424473,1,0,0.20857166864200358,1.4985900036697863,3,0,0.7736799027481779
414,0.252598260450548,3,2,0.7174260131842611,1.01,1,0,0.27596847095696575
415,0.11771871136747636,8,0,1.8403391068667407,-22.800374096323605,63,0,14.958810231449808
416,1.5423227575767342,2,0,0.4602556408853969,0.6880064673225136,2,1,0.4491606443591927
417,-3.833752745697041,14,1,3.043336732192499,1.2860019386894603,1,0,0.21180331492012816
418,-0.560919346054993,10,0,2.5183844260905834,-211.47099690038087,500,0,118.36164762580172
419,-1.4719457221168775,14,0,3.4054278296693714,-235.5190602079276,500,0,105.80289933228259
420,-1.4964297892291076,8,0,1.9792274229845337,-6.8550993631335535,26,0,6.284030688878907
421,-4.864752618469061,22,0,5.260019783354187,0.2571574205250776,3,0,0.7313310511028829
422,1.31,1,0,0.25698955811060925,1.01,1,0,0.23928763328185176
423,-3.9225486356957275,13,3,3.0616977085481083,0.51,1,1,0.20305763821851208
424,-16.36079395624678,41,0,9.856365624780532,0.2615352654429126,2,2,0.5104286494140383
425,-2.5954278104810946,10,1,2.1840034295076673,-20.43272634808495,62,0,14.052991201379077
426,1.31,1,0,0.20435709908853422,1.5879917209996175,4,0,0.923363816973733
427,1.31,1,0,0.24075497028766632,1.506068939530329,4,0,1.0043896175664853
428,-1.4881067211354153,11,0,2.756805121371464,-0.23707232439187098,8,0,1.9503716253815508
429,-8.8302330288117,27,4,6.357099893020819,-28.601575277876485,81,0,20.71731310362168
430,-10.640317028297467,22,8,5.441413391133531,0.7433480727845821,4,0,0.9151342721517174
431,-4.144906124163791,17,0,4.243276645933318,1.2684032892582142,2,0,0.4830288550751798
432,1.249460886730423,2,0,0.4979930856226192,0.9995454477961436,3,1,0.7690917696844128
433,-5.323710452253112,15,4,3.267353097788409,0.4419324453150216,4,0,0.9745974355907989
434,-0.02600460759781642,6,0,1.462993822761691,-203.61162741328874,500,0,98.20231247194889
435,-6.625190424175416,24,0,5.906877581911349,1.258628294757824,2,0,0.4915238569136682
436,1.4540544576026417,4,0,0.8926120690682983,-29.46566048291499,87,0,23.309590230764368
437,-9.407025886553395,31,4,7.214110060459106,-7.871272724019544,23,0,4.477674922792067
438,-0.4971847842291719,5,0,1.2317905997125522,1.3766031800314702,4,0,0.9098786360931701
439,-6.821870266170438,29,0,7.277157011986744,1.1633136944077296,4,1,0.9974435282269214
440,-5.817568300200773,20,0,4.885961398934591,1.224473787383149,2,0,0.4428611949314506
441,-1.494499284138748,5,2,1.2325956663524047,-31.789339846265275,87,0,18.681703717001806
442,-3.6081773322737534,9,5,2.1638170144301334,1.828158061764673,5,0,1.1899924916329645
443,-2.6226516124774157,13,2,3.0159329689984866,-90.79406709818683,167,28,41.77079831752427
444,-19.80582659847028,42,6,10.107696435320928,-81.13291566026686,201,0,50.96879694733213
445,-3.9818288790843006,14,0,3.390197319793382,-209.6802263230715,500,0,111.59523864001673
446,-3.3271908237067844,13,3,2.9809673210326486,0.6615689895578465,5,0,1.1845814861255801
447,-3.4394923289437225,14,0,3.200001611439497,1.621616790335088,4,0,0.9240944953947721
448,0.7208107907486291,5,0,1.08841238519318,1.01,1,0,0.23466803152685753
449,-1.5969695904118177,10,1,2.4047026892475647,-56.305086443208786,148,0,34.65302919606454
450,1.2337319375549631,3,0,0.6959132199706504,1.2661322678060085,2,0,0.48558910562573043
451,-6.408074204998484,24,0,5.8304606523126585,-198.07219246685898,500,0,126.0218817992654
452,-10.785400777895882,17,11,4.3211865623001176,1.5782422884375036,2,0,0.48757116077181906
453,-2.5189659261726836,7,4,1.7623452637316586,1.5354893577782533,2,0,0.4602483862190897
454,-6.478768556508448,10,7,2.5146121728042,-85.62798019715929,229,0,54.36829193047027
455,-1.7321098662097374,6,3,1.5087778359075563,-38.78935947062503,94,0,23.327384837349577
456,-2.9651930674808087,12,0,2.8155508299909693,0.521996605785487,4,2,0.890826429254266
457,-4.377571421519037,18,0,4.105378226025125,-219.00516070580764,500,0,105.98602298871612
458,-2.995051326332244,17,0,3.9955222528767935,1.7294695309849768,4,0,1.0469729492747266
459,1.5250231493502138,2,0,0.4802352409563455,0.20854491697374716,2,2,0.4168817832112655
460,-2.9753067830661193,11,0,2.623871768754977,0.7609674819203348,2,1,0.48662821091086844
461,-16.79790460915898,40,8,9.51521575223626,-0.11625675921240197,7,2,1.6754915534453223
462,-14.91098337969125,33,7,8.011391364513921,1.599392416724873,4,0,0.8870824683743611
463,-25.470898303055698,61,10,14.446422060632099,-418.1407112672852,500,389,101.85335483322575
464,-2.9855501942432676,10,0,2.5491425484092805,1.8228358910460407,3,0,0.7898311461760938
465,-3.690068838317235,18,0,4.540045090289133,1.517441632347707,2,0,0.5095974490761158
466,-2.7333453777262013,5,4,1.2710719744686034,0.6936649309010843,3,1,0.6774890978521018
467,-12.581965116916674,33,2,7.611750387961016,1.0142764006366702,3,1,0.7625299424300682
468,-1.2881982899626603,7,0,1.6924830679843321,-38.818889365516846,81,20,18.693237187939733
469,-1.5343729729926034,10,1,2.3263462367950845,0.718499601261394,2,1,0.4527726750221691
470,-6.70770361736441,18,0,3.9672778144193077,1.7158169805388277,4,0,0.9700570668950996
471,-20.419668793073168,61,0,14.447317179322324,-1.1702259794122785,4,1,0.9405589527661729
472,-1.193176183824492,10,3,2.340311221685125,0.9981890679340538,3,1,0.7013515662929616
473,-4.710893977899886,14,2,3.0719239297281646,-211.4571234608244,500,43,130.12819012339074
474,0.15649921227213848,6,0,1.3498671636150552,-3.1550629301348083,13,0,3.232578065978474
475,-0.6813744713381724,7,1,1.567217306454399,-63.3564619746912,88,61,21.172692924195484
476,-3.7350231798808284,12,0,2.989231380102656,0.23424125976690358,5,3,1.2540787382086218
477,1.4922250329140294,2,0,0.48780940048080085,-2.3062234112374753,13,0,3.1297624727441504
478,0.5280551607739078,4,0,0.9709169920141092,1.4957922283230116,3,0,0.7447455210568517
479,0.9444508353288487,5,0,1.135144125737044,-48.80369260450509,122,0,30.608203275503882
480,-0.5040452129714117,5,0,1.2636066874377068,1.9537286652352674,5,0,1.2177808800676406
481,-4.1971527368848545,8,6,2.01977317891702,-29.904763243228608,71,13,16.157808329109667
482,-0.3793958828749294,5,2,1.2153552180428506,0.2083317730366877,5,1,1.2086615169827106
483,0.6314005332565287,4,2,0.9691108455675956,1.5001148545361178,2,0,0.44981122130025
484,-14.044273558617771,31,9,7.739046556193272,0.6911562985077166,5,0,1.220669879269657
485,-1.5076044384462148,12,0,3.045148128443371,-16.466172125924295,47,0,10.831740935405286
486,-1.759267329097477,10,0,2.236879378350109,-0.9876532060105614,3,0,0.7072219715619339
487,-7.091218043627347,22,0,5.327352254958944,-38.52565610865532,90,18,20.710291956490167
488,-4.217154368162411,15,2,3.6207712538048273,0.990663681020054,4,1,0.9662334385622013
489,1.453309466570528,4,0,0.9390603958474784,0.9218584149200584,1,0,0.19386152945799667
490,-2.592168046608709,9,3,2.2250758034984037,1.4734894514835224,3,0,0.7226754377778043
491,-34.49585230254147,78,13,17.816949663646202,-44.598576130798804,85,13,18.497768938725155
492,-12.942293849670792,32,2,7.566677996572751,1.1956079740715686,2,0,0.39815384968189627
493,-5.094024093780141,14,3,3.243531261432131,1.2682151712672736,2,0,0.5109770469855224
494,-1.022926914863393,10,0,2.32313147822957,-193.7209572012648,500,0,119.06466623199394
495,-1.9566311030149837,8,1,1.9865756279325109,1.253946218941726,2,0,0.4770093581743394
496,-8.638279463293452,25,1,6.442180822249298,1.4379480491954442,3,0,0.7420336810528599
497,-3.87980086694633,19,0,4.622097522673962,1.6878445069061245,3,0,0.6584989284721057
498,-3.1251157856018077,11,0,2.4094917429652454,-74.16333781674741,155,6,36.11958210291255
499,-10.689631679492392,33,0,7.627532373938684,-3.2777241183551777,17,0,4.362831778775884
500,-1.7277399155817659,10,0,2.5413201272419816,-4.270999129520082,16,0,3.875982640521925
501,-4.416569925249277,16,1,3.877763219982617,1.2300736921031006,2,0,0.47866712826231494
502,-7.8124772677270435,23,2,5.108437435354259,1.268648796447256,3,0,0.7599573899398863
503,-7.720647334416817,19,4,4.484663768195463,-4.950656679775706,21,1,4.165875522702328
504,1.01,1,0,0.2496476219088233,0.972070116500194,3,1,0.6848760188542629
505,1.5318072282815152,3,0,0.6605831966263083,1.2609796532884088,2,0,0.49641539059637463
